ts_utc,label,sample,openemr_cpu_pct,openemr_mem_mib,openemr_mem_limit_mib,openemr_mem_pct,openemr_pids,database_cpu_pct,database_mem_mib,database_mem_limit_mib,database_mem_pct,database_pids,agent_cpu_pct,agent_mem_mib,agent_mem_limit_mib,agent_mem_pct,agent_pids,caddy_cpu_pct,caddy_mem_mib,caddy_mem_limit_mib,caddy_mem_pct,caddy_pids,httpd_procs,httpd_cap,threads_connected,host_mem_total_mb,host_mem_used_mb,host_mem_available_mb,load1
2026-09-18T09:29:35Z,idle-baseline,12,0.41,124.7,3915.8,3.19,39,0.02,245.6,3915.8,6.27,45,64.26,123.0,3915.8,3.14,12,0.00,14.2,3915.8,0.36,9,11,250,21,3915,1177,2738,0.07
2026-09-18T09:29:43Z,idle-baseline,13,0.44,124.7,3915.8,3.19,39,0.03,245.6,3915.8,6.27,45,0.27,123.0,3915.8,3.14,12,0.00,14.2,3915.8,0.36,9,11,250,21,3915,1181,2734,0.06
2026-09-18T09:29:50Z,idle-baseline,14,0.46,124.7,3915.8,3.19,39,0.05,245.6,3915.8,6.27,45,0.22,123.0,3915.8,3.14,12,0.00,14.2,3915.8,0.36,9,11,250,21,3915,1174,2740,0.05
2026-09-18T09:29:58Z,idle-baseline,15,0.46,124.7,3915.8,3.19,39,0.02,245.6,3915.8,6.27,45,0.24,123.0,3915.8,3.14,12,0.00,14.2,3915.8,0.36,9,11,250,21,3915,1181,2734,0.05
2026-09-18T09:30:05Z,idle-baseline,16,0.52,124.7,3915.8,3.19,39,0.03,245.6,3915.8,6.27,45,0.42,123.0,3915.8,3.14,12,0.00,14.2,3915.8,0.36,9,11,250,21,3915,1182,2733,0.04
2026-09-18T09:30:13Z,idle-baseline,17,0.54,124.7,3915.8,3.19,39,0.02,245.6,3915.8,6.27,45,0.28,123.0,3915.8,3.14,12,0.00,14.2,3915.8,0.36,9,11,250,21,3915,1186,2728,0.04
2026-09-18T09:30:20Z,idle-baseline,18,0.59,124.7,3915.8,3.19,39,0.03,245.6,3915.8,6.27,45,0.26,123.0,3915.8,3.14,12,0.00,14.2,3915.8,0.36,9,11,250,21,3915,1182,2733,0.03
2026-09-18T09:30:28Z,idle-baseline,19,0.47,124.7,3915.8,3.19,39,0.03,245.6,3915.8,6.27,43,0.25,123.0,3915.8,3.14,12,0.00,14.2,3915.8,0.36,9,11,250,21,3915,1185,2730,0.03
2026-09-18T09:30:35Z,idle-baseline,20,0.46,124.7,3915.8,3.19,39,0.01,245.6,3915.8,6.27,43,0.24,123.0,3915.8,3.14,12,0.00,14.2,3915.8,0.36,9,11,250,21,3915,1184,2731,0.02
2026-09-18T09:30:43Z,idle-baseline,21,0.43,124.7,3915.8,3.19,39,0.01,245.6,3915.8,6.27,43,0.22,123.0,3915.8,3.14,12,0.00,14.2,3915.8,0.36,9,11,250,21,3915,1179,2736,0.02
2026-09-18T09:30:50Z,idle-baseline,22,0.38,124.7,3915.8,3.19,39,0.02,245.6,3915.8,6.27,43,0.27,123.0,3915.8,3.14,12,0.00,11.9,3915.8,0.30,9,11,250,21,3915,1181,2734,0.10
2026-09-18T09:30:58Z,idle-baseline,23,0.52,124.7,3915.8,3.19,39,0.01,245.6,3915.8,6.27,43,0.23,123.0,3915.8,3.14,12,0.00,11.9,3915.8,0.30,9,11,250,21,3915,1190,2725,0.09
2026-09-18T09:31:05Z,idle-baseline,24,0.44,124.7,3915.8,3.19,39,0.01,245.6,3915.8,6.27,43,0.63,123.0,3915.8,3.14,12,0.00,11.9,3915.8,0.30,9,11,250,21,3915,1190,2725,0.08
2026-09-18T09:31:13Z,idle-baseline,25,0.46,124.7,3915.8,3.19,39,0.01,245.6,3915.8,6.27,43,0.21,123.0,3915.8,3.14,12,0.03,11.9,3915.8,0.30,9,11,250,21,3915,1176,2739,0.07
2026-09-18T09:31:20Z,idle-baseline,26,0.50,124.7,3915.8,3.19,39,0.01,245.6,3915.8,6.27,43,0.22,123.0,3915.8,3.14,12,0.00,11.9,3915.8,0.30,9,11,250,21,3915,1176,2739,0.06
2026-09-18T09:31:28Z,idle-baseline,27,0.50,124.7,3915.8,3.19,39,0.01,245.6,3915.8,6.27,43,0.23,123.0,3915.8,3.14,12,0.00,11.9,3915.8,0.30,9,11,250,21,3915,1178,2737,0.05
2026-09-18T09:31:35Z,idle-baseline,28,0.41,124.7,3915.8,3.19,39,0.01,245.6,3915.8,6.27,43,0.23,123.0,3915.8,3.14,12,0.00,11.9,3915.8,0.30,9,11,250,21,3915,1181,2734,0.04
2026-09-18T09:31:43Z,idle-baseline,29,0.48,124.7,3915.8,3.19,39,0.01,245.6,3915.8,6.27,43,0.36,123.0,3915.8,3.14,12,0.00,11.9,3915.8,0.30,9,11,250,21,3915,1178,2737,0.04
2026-09-18T09:31:50Z,idle-baseline,30,0.42,124.7,3915.8,3.19,39,0.02,245.6,3915.8,6.27,43,0.24,123.0,3915.8,3.14,12,0.00,11.9,3915.8,0.30,9,11,250,21,3915,1172,2743,0.03
2026-09-18T09:31:58Z,idle-baseline,31,0.44,124.7,3915.8,3.19,39,0.01,245.6,3915.8,6.27,43,0.26,123.0,3915.8,3.14,12,0.00,11.9,3915.8,0.30,9,11,250,21,3915,1178,2737,0.03
2026-09-18T09:32:05Z,idle-baseline,32,0.47,124.7,3915.8,3.19,39,0.02,245.6,3915.8,6.27,43,0.24,123.0,3915.8,3.14,12,0.00,11.9,3915.8,0.30,9,11,250,21,3915,1181,2734,0.03
2026-09-18T09:32:13Z,idle-baseline,33,0.47,124.7,3915.8,3.19,39,0.01,245.6,3915.8,6.27,43,0.23,123.0,3915.8,3.14,12,0.03,11.9,3915.8,0.30,9,11,250,21,3915,1180,2735,0.02
2026-09-18T09:32:20Z,idle-baseline,34,0.44,124.7,3915.8,3.19,39,0.02,245.6,3915.8,6.27,43,0.26,123.0,3915.8,3.14,12,0.00,11.9,3915.8,0.30,9,11,250,21,3915,1182,2733,0.02
2026-09-18T09:32:27Z,idle-baseline,35,0.43,124.7,3915.8,3.19,39,0.01,245.6,3915.8,6.27,43,0.26,123.0,3915.8,3.14,12,0.00,11.9,3915.8,0.30,9,11,250,21,3915,1182,2733,0.02
2026-09-18T09:32:35Z,idle-baseline,36,0.42,124.7,3915.8,3.19,39,0.01,245.6,3915.8,6.27,43,0.24,123.0,3915.8,3.14,12,0.00,11.9,3915.8,0.30,9,11,250,21,3915,1177,2738,0.01
2026-09-18T09:32:42Z,idle-baseline,37,0.44,124.7,3915.8,3.19,39,0.02,245.6,3915.8,6.27,43,0.25,123.0,3915.8,3.14,12,0.00,11.9,3915.8,0.30,9,11,250,21,3915,1177,2738,0.01
2026-09-18T09:32:50Z,idle-baseline,38,0.43,124.7,3915.8,3.19,39,0.01,245.6,3915.8,6.27,43,0.26,123.0,3915.8,3.14,12,0.00,11.9,3915.8,0.30,9,11,250,21,3915,1182,2733,0.01
2026-09-18T09:32:57Z,idle-baseline,39,0.34,124.7,3915.8,3.19,39,0.03,245.6,3915.8,6.27,43,0.25,123.0,3915.8,3.14,12,0.00,11.9,3915.8,0.30,9,11,250,21,3915,1174,2741,0.01
2026-09-18T09:33:05Z,idle-baseline,40,0.38,124.7,3915.8,3.19,39,0.01,245.6,3915.8,6.27,43,0.23,123.0,3915.8,3.14,12,0.00,11.9,3915.8,0.30,9,11,250,21,3915,1174,2741,0.01
2026-09-18T09:33:12Z,idle-baseline,41,0.37,124.7,3915.8,3.19,39,0.01,245.6,3915.8,6.27,43,0.22,123.0,3915.8,3.14,12,0.00,11.9,3915.8,0.30,9,11,250,21,3915,1175,2740,0.09
